"FIPS","Year","Pop"
"35011",1978,2502
"35011",1979,2393
"35011",1980,2433
"35011",1981,2349
"35013",1969,70368
"35013",1970,70368
"35013",1971,72731
"35013",1972,76558
"35013",1973,76915
"35013",1974,78892
"35013",1975,81983
"35013",1976,85262
"35013",1977,88304
"35013",1978,92195
"35013",1979,93745
"35013",1980,97094
"35013",1981,99622
"35015",1969,41022
"35015",1970,41022
"35015",1971,40605
"35015",1972,40988
"35015",1973,40940
"35015",1974,41087
"35015",1975,42700
"35015",1976,45011
"35015",1977,45650
"35015",1978,46581
"35015",1979,47331
"35015",1980,48279
"35015",1981,49740
"35017",1969,22156
"35017",1970,22156
"35017",1971,22622
"35017",1972,22903
"35017",1973,23549
"35017",1974,23812
"35017",1975,24734
"35017",1976,24452
"35017",1977,25097
"35017",1978,25309
"35017",1979,25242
"35017",1980,26385
"35017",1981,26969
"35019",1969,4951
"35019",1970,4951
"35019",1971,4865
"35019",1972,5080
"35019",1973,4889
"35019",1974,4828
"35019",1975,4781
"35019",1976,4827
"35019",1977,4781
"35019",1978,4633
"35019",1979,4654
"35019",1980,4482
"35019",1981,4420
"35021",1969,1359
"35021",1970,1359
"35021",1971,1393
"35021",1972,1291
"35021",1973,1234
"35021",1974,1207
"35021",1975,1190
"35021",1976,1228
"35021",1977,1158
"35021",1978,1131
"35021",1979,1098
"35021",1980,1082
"35021",1981,1046
"35023",1969,4697
"35023",1970,4697
"35023",1971,4546
"35023",1972,4718
"35023",1973,5108
"35023",1974,5475
"35023",1975,5976
"35023",1976,6368
"35023",1977,6372
"35023",1978,6298
"35023",1979,6083
"35023",1980,6076
"35023",1981,6157
"35025",1969,49643
"35025",1970,49643
"35025",1971,50024
"35025",1972,49719
"35025",1973,48907
"35025",1974,49478
"35025",1975,51612
"35025",1976,53085
"35025",1977,52882
"35025",1978,53934
"35025",1979,55378
"35025",1980,56788
"35025",1981,59718
"35027",1969,7621
"35027",1970,7621
"35027",1971,7840
"35027",1972,8153
"35027",1973,8395
"35027",1974,9109
"35027",1975,9480
"35027",1976,9767
"35027",1977,10046
"35027",1978,10212
"35027",1979,10515
"35027",1980,11042
"35027",1981,11209
"35028",1969,15252
"35028",1970,15252
"35028",1971,15476
"35028",1972,15046
"35028",1973,15315
"35028",1974,15055
"35028",1975,15676
"35028",1976,15976
"35028",1977,16298
"35028",1978,16826
"35028",1979,17675
"35028",1980,17605
"35028",1981,17556
"35029",1969,11827
"35029",1970,11827
"35029",1971,12277
"35029",1972,12810
"35029",1973,13493
"35029",1974,14031
"35029",1975,14844
"35029",1976,15297
"35029",1977,15204
"35029",1978,15224
"35029",1979,15541
"35029",1980,15622
"35029",1981,15721
"35031",1969,43479
"35031",1970,43479
"35031",1971,44554
"35031",1972,46498
"35031",1973,46826
"35031",1974,47291
"35031",1975,49474
"35031",1976,52758
"35031",1977,53182
"35031",1978,53868
"35031",1979,56148
"35031",1980,56022
"35031",1981,55998
"35033",1969,4637
"35033",1970,4637
"35033",1971,4508
"35033",1972,4774
"35033",1973,4712
"35033",1974,4683
"35033",1975,4684
"35033",1976,4684
"35033",1977,4615
"35033",1978,4504
"35033",1979,4367
"35033",1980,4216
"35033",1981,4237
"35035",1969,41440
"35035",1970,41440
"35035",1971,42823
"35035",1972,42320
"35035",1973,42303
"35035",1974,43025
"35035",1975,43784
"35035",1976,43945
"35035",1977,44713
"35035",1978,45491
"35035",1979,45365
"35035",1980,44738
"35035",1981,45003
"35037",1969,10985
"35037",1970,10985
"35037",1971,11337
"35037",1972,11175
"35037",1973,10980
"35037",1974,10977
"35037",1975,11061
"35037",1976,10991
"35037",1977,10853
"35037",1978,10836
"35037",1979,10622
"35037",1980,10553
"35037",1981,10455
"35039",1969,25346
"35039",1970,25346
"35039",1971,26069
"35039",1972,26666
"35039",1973,27339
"35039",1974,27875
"35039",1975,28609
"35039",1976,28937
"35039",1977,29181
"35039",1978,29621
"35039",1979,29844
"35039",1980,29322
"35039",1981,29570
"35041",1969,16509
"35041",1970,16509
"35041",1971,16618
"35041",1972,16795
"35041",1973,16477
"35041",1974,16633
"35041",1975,16208
"35041",1976,15995
"35041",1977,16127
"35041",1978,15937
"35041",1979,15662
"35041",1980,15680
"35041",1981,15584
"35043",1969,17841
"35043",1970,17841
"35043",1971,19274
"35043",1972,20707
"35043",1973,23858
"35043",1974,25392
"35043",1975,26809
"35043",1976,28613
"35043",1977,30763
"35043",1978,32497
"35043",1979,34059
"35043",1980,34585
"35043",1981,35691
"35045",1969,52795
"35045",1970,52795
"35045",1971,53914
"35045",1972,55750
"35045",1973,58718
"35045",1974,61119
"35045",1975,64636
"35045",1976,68158
"35045",1977,71377
"35045",1978,75133
"35045",1979,78911
"35045",1980,82049
"35045",1981,85793
"35047",1969,22129
"35047",1970,22129
"35047",1971,22829
"35047",1972,23145
"35047",1973,23452
"35047",1974,23158
"35047",1975,23228
"35047",1976,23158
"35047",1977,23093
"35047",1978,22846
"35047",1979,22601
"35047",1980,22828
"35047",1981,23018
"35049",1969,55194
"35049",1970,55194
"35049",1971,56874
"35049",1972,59247
"35049",1973,61250
"35049",1974,63284
"35049",1975,65933
"35049",1976,69091
"35049",1977,71604
"35049",1978,72670
"35049",1979,75357
"35049",1980,75918
"35049",1981,77222
"35051",1969,7223
"35051",1970,7223
"35051",1971,7355
"35051",1972,8034
"35051",1973,7976
"35051",1974,7843
"35051",1975,8240
"35051",1976,8691
"35051",1977,8776
"35051",1978,8502
"35051",1979,8444
"35051",1980,8527
"35051",1981,8798
"35053",1969,9819
"35053",1970,9819
"35053",1971,10069
"35053",1972,10190
"35053",1973,10492
"35053",1974,10652
"35053",1975,11160
"35053",1976,11656
"35053",1977,12032
"35053",1978,12716
"35053",1979,13100
"35053",1980,12702
"35053",1981,13291
"35055",1969,17621
"35055",1970,17621
"35055",1971,18062
"35055",1972,18023
"35055",1973,18053
"35055",1974,17977
"35055",1975,18485
"35055",1976,18794
"35055",1977,18925
"35055",1978,18776
"35055",1979,18621
"35055",1980,19552
"35055",1981,19913
"35057",1969,5267
"35057",1970,5267
"35057",1971,5191
"35057",1972,5342
"35057",1973,5730
"35057",1974,5930
"35057",1975,6103
"35057",1976,6399
"35057",1977,6522
"35057",1978,6787
"35057",1979,7231
"35057",1980,7509
"35057",1981,7566
"35059",1969,4946
"35059",1970,4946
"35059",1971,5028
"35059",1972,5251
"35059",1973,5060
"35059",1974,5039
"35059",1975,4899
"35059",1976,4927
"35059",1977,4983
"35059",1978,5055
"35059",1979,4847
"35059",1980,4744
"35059",1981,4814
"35061",1969,40820
"35061",1970,40820
"35061",1971,41830
"35061",1972,42028
"35061",1973,43192
"35061",1974,43901
"35061",1975,46077
"35061",1976,48836
"35061",1977,51620
"35061",1978,54027
"35061",1979,56303
"35061",1980,61072
"35061",1981,61138
"36001",1969,287114
"36001",1970,287114
"36001",1971,288615
"36001",1972,290302
"36001",1973,289754
"36001",1974,289148
"36001",1975,287864
"36001",1976,286519
"36001",1977,286155
"36001",1978,286918
"36001",1979,286968
"36001",1980,286290
"36001",1981,286689
"36003",1969,46782
"36003",1970,46782
"36003",1971,48062
"36003",1972,49963
"36003",1973,50255
"36003",1974,50539
"36003",1975,51452
"36003",1976,51859
"36003",1977,52153
"36003",1978,52207
"36003",1979,52348
"36003",1980,51830
"36003",1981,51860
"36005",1969,1472841
"36005",1970,1472841
"36005",1971,1477414
"36005",1972,1472517
"36005",1973,1418905
"36005",1974,1381621
"36005",1975,1347968
"36005",1976,1313974
"36005",1977,1265491
"36005",1978,1220935
"36005",1979,1188565
"36005",1980,1167602
"36005",1981,1163911
"36007",1969,222065
"36007",1970,222065
"36007",1971,223050
"36007",1972,219760
"36007",1973,219717
"36007",1974,218031
"36007",1975,220043
"36007",1976,219805
"36007",1977,219102
"36007",1978,217855
"36007",1979,217087
"36007",1980,213850
"36007",1981,213553
"36009",1969,82176
"36009",1970,82176
"36009",1971,84217
"36009",1972,86193
"36009",1973,84385
"36009",1974,83950
"36009",1975,84963
"36009",1976,85555
"36009",1977,85605
"36009",1978,85883
"36009",1979,85511
"36009",1980,85852
"36009",1981,86080
"36011",1969,77728
"36011",1970,77728
"36011",1971,78881
"36011",1972,79364
"36011",1973,79099
"36011",1974,79327
"36011",1975,79282
"36011",1976,80351
"36011",1977,80834
"36011",1978,80966
"36011",1979,80831
"36011",1980,80002
"36011",1981,80033
"36013",1969,147854
"36013",1970,147854
"36013",1971,150083
"36013",1972,151627
"36013",1973,149778
"36013",1974,148714
"36013",1975,149047
"36013",1976,148911
"36013",1977,148902
"36013",1978,147845
"36013",1979,146939
"36013",1980,147061
"36013",1981,146831
"36015",1969,101449
"36015",1970,101449
"36015",1971,101087
"36015",1972,101673
"36015",1973,100457
"36015",1974,99940
"36015",1975,100501
"36015",1976,100016
"36015",1977,99340
"36015",1978,98694
"36015",1979,99347
"36015",1980,97500
"36015",1981,96409
"36017",1969,46426
"36017",1970,46426
"36017",1971,46622
"36017",1972,47665
"36017",1973,47421
"36017",1974,47397
"36017",1975,47988
"36017",1976,48650
"36017",1977,49150
"36017",1978,49292
"36017",1979,49370
"36017",1980,49424
"36017",1981,49486
"36019",1969,73656
"36019",1970,73656
"36019",1971,76539
"36019",1972,80628
"36019",1973,79143
"36019",1974,79864
"36019",1975,80982
"36019",1976,81041
"36019",1977,81237
"36019",1978,80821
"36019",1979,80952
"36019",1980,80746
"36019",1981,80309
"36021",1969,52050
"36021",1970,52050
"36021",1971,54189
"36021",1972,56158
"36021",1973,56478
"36021",1974,56574
"36021",1975,56906
"36021",1976,57146
"36021",1977,58418
"36021",1978,58799
"36021",1979,59193
"36021",1980,59620
"36021",1981,59850
"36023",1969,45877
"36023",1970,45877
"36023",1971,45794
"36023",1972,46513
"36023",1973,46853
"36023",1974,47674
"36023",1975,48189
"36023",1976,48297
"36023",1977,47834
"36023",1978,48171
"36023",1979,47881
"36023",1980,48883
"36023",1981,48857
"36025",1969,45009
"36025",1970,45009
"36025",1971,46168
"36025",1972,46922
"36025",1973,46694
"36025",1974,46772
"36025",1975,47192
"36025",1976,47607
"36025",1977,47763
"36025",1978,47453
"36025",1979,47376
"36025",1980,46849
"36025",1981,46705
"36027",1969,223602
"36027",1970,223602
"36027",1971,228868
"36027",1972,227507
"36027",1973,232531
"36027",1974,234742
"36027",1975,238022
"36027",1976,237795
"36027",1977,238892
"36027",1978,240407
"36027",1979,242178
"36027",1980,245415
"36027",1981,246004
"36029",1969,1114792
"36029",1970,1114792
"36029",1971,1119999
"36029",1972,1112776
"36029",1973,1099433
"36029",1974,1085518
"36029",1975,1079180
"36029",1976,1069554
"36029",1977,1057904
"36029",1978,1043736
"36029",1979,1033073
"36029",1980,1014484
"36029",1981,1007258
"36031",1969,34601
"36031",1970,34601
"36031",1971,34476
"36031",1972,35523
"36031",1973,35513
"36031",1974,35225
"36031",1975,35514
"36031",1976,35724
"36031",1977,35817
"36031",1978,35798
"36031",1979,35997
"36031",1980,36202
"36031",1981,36120
"36033",1969,44140
"36033",1970,44140
"36033",1971,44970
"36033",1972,45301
"36033",1973,44596
"36033",1974,44283
"36033",1975,44598
"36033",1976,44768
"36033",1977,44829
"36033",1978,44870
"36033",1979,44582
"36033",1980,44923
"36033",1981,44772
"36035",1969,53084
"36035",1970,53084
"36035",1971,54881
"36035",1972,56388
"36035",1973,55451
"36035",1974,55288
"36035",1975,55523
"36035",1976,55783
"36035",1977,55715
"36035",1978,56277
"36035",1979,56196
"36035",1980,55171
"36035",1981,54940
"36037",1969,58934
"36037",1970,58934
"36037",1971,59804
"36037",1972,60391
"36037",1973,59807
"36037",1974,59455
"36037",1975,60396
"36037",1976,60685
"36037",1977,60334
"36037",1978,59797
"36037",1979,59323
"36037",1980,59533
"36037",1981,59771
"36039",1969,33475
"36039",1970,33475
"36039",1971,34815
"36039",1972,36725
"36039",1973,37974
"36039",1974,38506
"36039",1975,39623
"36039",1976,40356
"36039",1977,41055
"36039",1978,41479
"36039",1979,40976
"36039",1980,40897
"36039",1981,40850
"36041",1969,4725
"36041",1970,4725
"36041",1971,4794
"36041",1972,4891
"36041",1973,5173
"36041",1974,5130
"36041",1975,5038
"36041",1976,5042
"36041",1977,5076
"36041",1978,5201
"36041",1979,5261
"36041",1980,5027
"36041",1981,4990
"36043",1969,67739
"36043",1970,67739
"36043",1971,69032
"36043",1972,69293
"36043",1973,68285
"36043",1974,67803
"36043",1975,68062
"36043",1976,67537
"36043",1977,66926
"36043",1978,67159
"36043",1979,66993
"36043",1980,66718
"36043",1981,66341
"36045",1969,88755
"36045",1970,88755
"36045",1971,89720
"36045",1972,90776
"36045",1973,90312
"36045",1974,89487
"36045",1975,90234
"36045",1976,90491
"36045",1977,90090
"36045",1978,89652
"36045",1979,89161
"36045",1980,88145
"36045",1981,87584
"36047",1969,2603413
"36047",1970,2603413
"36047",1971,2609009
"36047",1972,2560159
"36047",1973,2492883
"36047",1974,2455992
"36047",1975,2422649
"36047",1976,2391675
"36047",1977,2336106
"36047",1978,2277488
"36047",1979,2242530
"36047",1980,2232003
"36047",1981,2240419
"36049",1969,23756
"36049",1970,23756
"36049",1971,24199
"36049",1972,24918
"36049",1973,24806
"36049",1974,24874
"36049",1975,25187
"36049",1976,25154
"36049",1977,25403
"36049",1978,25728
"36049",1979,25847
"36049",1980,25007
"36049",1981,24789
"36051",1969,54303
"36051",1970,54303
"36051",1971,55393
"36051",1972,56280
"36051",1973,56698
"36051",1974,56620
"36051",1975,57724
"36051",1976,57831
"36051",1977,58015
"36051",1978,57308
"36051",1979,58086
"36051",1980,57131
"36051",1981,57298
"36053",1969,63001
"36053",1970,63001
"36053",1971,63546
"36053",1972,64363
"36053",1973,64973
"36053",1974,65169
"36053",1975,65718
"36053",1976,65836
"36053",1977,66075
"36053",1978,66144
"36053",1979,66179
"36053",1980,65310
"36053",1981,65567
"36055",1969,712056
"36055",1970,712056
"36055",1971,712634
"36055",1972,711838
"36055",1973,709660
"36055",1974,705883
"36055",1975,709235
"36055",1976,709062
"36055",1977,709212
"36055",1978,704925
"36055",1979,701858
"36055",1980,703490
"36055",1981,706221
"36057",1969,56133
"36057",1970,56133
"36057",1971,57123
"36057",1972,57472
"36057",1973,56743
"36057",1974,55841
"36057",1975,54802
"36057",1976,54455
"36057",1977,54862
"36057",1978,54800
"36057",1979,53552
"36057",1980,53431
"36057",1981,53120
"36059",1969,1426744
"36059",1970,1426744
"36059",1971,1418389
"36059",1972,1407215
"36059",1973,1386266
"36059",1974,1354613
"36059",1975,1351369
"36059",1976,1342310
"36059",1977,1330504
"36059",1978,1320672
"36059",1979,1314333
"36059",1980,1321080
"36059",1981,1314361
"36061",1969,1535554
"36061",1970,1535554
"36061",1971,1520843
"36061",1972,1508113
"36061",1973,1496095
"36061",1974,1494432
"36061",1975,1464136
"36061",1976,1465780
"36061",1977,1451809
"36061",1978,1436023
"36061",1979,1428122
"36061",1980,1427238
"36061",1981,1426003
"36063",1969,235525
"36063",1970,235525
"36063",1971,234743
"36063",1972,234822
"36063",1973,234421
"36063",1974,233165
"36063",1975,233802
"36063",1976,233540
"36063",1977,231891
"36063",1978,232360
"36063",1979,230500
"36063",1980,227168
"36063",1981,225464
"36065",1969,273442
"36065",1970,273442
"36065",1971,274939
"36065",1972,274974
"36065",1973,270543
"36065",1974,267041
"36065",1975,265060
"36065",1976,262360
"36065",1977,260019
"36065",1978,258380
"36065",1979,256695
"36065",1980,253717
"36065",1981,253457
"36067",1969,472762
"36067",1970,472762
"36067",1971,472476
"36067",1972,469869
"36067",1973,469756
"36067",1974,468613
"36067",1975,468581
"36067",1976,468648
"36067",1977,466731
"36067",1978,465564
"36067",1979,463396
"36067",1980,463908
"36067",1981,462102
"36069",1969,79338
"36069",1970,79338
"36069",1971,81305
"36069",1972,82306
"36069",1973,83660
"36069",1974,84873
"36069",1975,86021
"36069",1976,86775
"36069",1977,87682
"36069",1978,89178
"36069",1979,89557
"36069",1980,89106
"36069",1981,89409
"36071",1969,222938
"36071",1970,222938
"36071",1971,228097
"36071",1972,232026
"36071",1973,236189
"36071",1974,240615
"36071",1975,245270
"36071",1976,245806
"36071",1977,250952
"36071",1978,255591
"36071",1979,259886
"36071",1980,260631
"36071",1981,263667
"36073",1969,37363
"36073",1970,37363
"36073",1971,37579
"36073",1972,37925
"36073",1973,38457
"36073",1974,38270
"36073",1975,38582
"36073",1976,38764
"36073",1977,38840
"36073",1978,39095
"36073",1979,38670
"36073",1980,38547
"36073",1981,38571
"36075",1969,101522
"36075",1970,101522
"36075",1971,104001
"36075",1972,107594
"36075",1973,107682
"36075",1974,109216
"36075",1975,111810
"36075",1976,113060
"36075",1977,114394
"36075",1978,115095
"36075",1979,115072
"36075",1980,113862
"36075",1981,113055
"36077",1969,56350
"36077",1970,56350
"36077",1971,57017
"36077",1972,58360
"36077",1973,58630
"36077",1974,58466
"36077",1975,59598
"36077",1976,59650
"36077",1977,59563
"36077",1978,59801
"36077",1979,59710
"36077",1980,59125
"36077",1981,58981
"36079",1969,57074
"36079",1970,57074
"36079",1971,58619
"36079",1972,61784
"36079",1973,65391
"36079",1974,68041
"36079",1975,70770
"36079",1976,71807
"36079",1977,73615
